InterceptSE,Slope SE,Constant Diode,Ex LUT Interpolation,Em LUT Interpolation,Ex LUT Split,Em LUT Split,Shift LUT?,Start of Correction Region,350 nm,360 nm,370 nm,380 nm
plus,plus,False,linear,quadratic,none,even,False,400,0.733733025907,0.763604195158,0.741201717451,0.774443675285
plus,plus,True,linear,quadratic,none,even,False,400,0.726146498975,0.762963583103,0.746869426926,0.773622070909
plus,plus,False,linear,quadratic,none,odd,False,400,0.733484815949,0.749158061707,0.750463328511,0.773718809901
plus,plus,True,linear,quadratic,none,odd,False,400,0.725900264663,0.748531016694,0.756200779758,0.772894580756
plus,plus,False,linear,quadratic,even,none,False,400,0.733835564092,0.75947221609,0.745657526491,0.77435875966
plus,plus,True,linear,quadratic,even,none,False,400,0.726247351045,0.758836987708,0.751352027278,0.773534013471
plus,plus,False,linear,quadratic,even,even,False,400,0.733733025907,0.763604195158,0.741201717451,0.774443675285
plus,plus,True,linear,quadratic,even,even,False,400,0.726146498975,0.762963583103,0.746869426926,0.773622070909
plus,plus,False,linear,quadratic,even,odd,False,400,0.733484815949,0.749158061707,0.750463328511,0.773718809901
plus,plus,True,linear,quadratic,even,odd,False,400,0.725900264663,0.748531016694,0.756200779758,0.772894580756
plus,plus,False,linear,quadratic,odd,none,False,400,0.733835564092,0.75947221609,0.745657526491,0.77435875966
plus,plus,True,linear,quadratic,odd,none,False,400,0.726247351045,0.758836987708,0.751352027278,0.773534013471
plus,plus,False,linear,quadratic,odd,even,False,400,0.733733025907,0.763604195158,0.741201717451,0.774443675285
plus,plus,True,linear,quadratic,odd,even,False,400,0.726146498975,0.762963583103,0.746869426926,0.773622070909
plus,plus,False,linear,quadratic,odd,odd,False,400,0.733484815949,0.749158061707,0.750463328511,0.773718809901
plus,plus,True,linear,quadratic,odd,odd,False,400,0.725900264663,0.748531016694,0.756200779758,0.772894580756
plus,plus,False,linear,cubic,none,none,False,400,0.733863416562,0.759554797123,0.745635763632,0.774369323819
plus,plus,True,linear,cubic,none,none,False,400,0.726274903302,0.758919300795,0.751330642625,0.773544468022
plus,plus,False,linear,cubic,none,even,False,400,0.733917316304,0.763472107561,0.741507788544,0.774392674956
plus,plus,True,linear,cubic,none,even,False,400,0.726328996937,0.762831650233,0.747177229477,0.773571123563
plus,plus,False,linear,cubic,none,odd,False,400,0.733496217414,0.749117567104,0.750454000946,0.773930304697
plus,plus,True,linear,cubic,none,odd,False,400,0.725911494873,0.748490558435,0.756191416978,0.773106019719
plus,plus,False,linear,cubic,even,none,False,400,0.733863416562,0.759554797123,0.745635763632,0.774369323819
plus,plus,True,linear,cubic,even,none,False,400,0.726274903302,0.758919300795,0.751330642625,0.773544468022
plus,plus,False,linear,cubic,even,even,False,400,0.733917316304,0.763472107561,0.741507788544,0.774392674956
plus,plus,True,linear,cubic,even,even,False,400,0.726328996937,0.762831650233,0.747177229477,0.773571123563
plus,plus,False,linear,cubic,even,odd,False,400,0.733496217414,0.749117567104,0.750454000946,0.773930304697
plus,plus,True,linear,cubic,even,odd,False,400,0.725911494873,0.748490558435,0.756191416978,0.773106019719
plus,plus,False,linear,cubic,odd,none,False,400,0.733863416562,0.759554797123,0.745635763632,0.774369323819
plus,plus,True,linear,cubic,odd,none,False,400,0.726274903302,0.758919300795,0.751330642625,0.773544468022
plus,plus,False,linear,cubic,odd,even,False,400,0.733917316304,0.763472107561,0.741507788544,0.774392674956
plus,plus,True,linear,cubic,odd,even,False,400,0.726328996937,0.762831650233,0.747177229477,0.773571123563
plus,plus,False,linear,cubic,odd,odd,False,400,0.733496217414,0.749117567104,0.750454000946,0.773930304697
plus,plus,True,linear,cubic,odd,odd,False,400,0.725911494873,0.748490558435,0.756191416978,0.773106019719
plus,plus,False,slinear,linear,none,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,slinear,linear,none,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,slinear,linear,none,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,slinear,linear,none,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,slinear,linear,none,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,slinear,linear,none,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,slinear,linear,even,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,slinear,linear,even,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,slinear,linear,even,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,slinear,linear,even,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,slinear,linear,even,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,slinear,linear,even,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,slinear,linear,odd,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,slinear,linear,odd,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,slinear,linear,odd,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,slinear,linear,odd,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,slinear,linear,odd,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,slinear,linear,odd,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,slinear,slinear,none,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,slinear,slinear,none,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,slinear,slinear,none,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,slinear,slinear,none,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,slinear,slinear,none,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,slinear,slinear,none,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,slinear,slinear,even,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,slinear,slinear,even,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,slinear,slinear,even,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,slinear,slinear,even,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,slinear,slinear,even,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,slinear,slinear,even,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,slinear,slinear,odd,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,slinear,slinear,odd,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,slinear,slinear,odd,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,slinear,slinear,odd,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,slinear,slinear,odd,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,slinear,slinear,odd,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,slinear,quadratic,none,none,False,400,0.733835564092,0.75947221609,0.745657526491,0.77435875966
plus,plus,True,slinear,quadratic,none,none,False,400,0.726247351045,0.758836987708,0.751352027278,0.773534013471
plus,plus,False,slinear,quadratic,none,even,False,400,0.733733025907,0.763604195158,0.741201717451,0.774443675285
plus,plus,True,slinear,quadratic,none,even,False,400,0.726146498975,0.762963583103,0.746869426926,0.773622070909
plus,plus,False,slinear,quadratic,none,odd,False,400,0.733484815949,0.749158061707,0.750463328511,0.773718809901
plus,plus,True,slinear,quadratic,none,odd,False,400,0.725900264663,0.748531016694,0.756200779758,0.772894580756
plus,plus,False,slinear,quadratic,even,none,False,400,0.733835564092,0.75947221609,0.745657526491,0.77435875966
plus,plus,True,slinear,quadratic,even,none,False,400,0.726247351045,0.758836987708,0.751352027278,0.773534013471
plus,plus,False,slinear,quadratic,even,even,False,400,0.733733025907,0.763604195158,0.741201717451,0.774443675285
plus,plus,True,slinear,quadratic,even,even,False,400,0.726146498975,0.762963583103,0.746869426926,0.773622070909
plus,plus,False,slinear,quadratic,even,odd,False,400,0.733484815949,0.749158061707,0.750463328511,0.773718809901
plus,plus,True,slinear,quadratic,even,odd,False,400,0.725900264663,0.748531016694,0.756200779758,0.772894580756
plus,plus,False,slinear,quadratic,odd,none,False,400,0.733835564092,0.75947221609,0.745657526491,0.77435875966
plus,plus,True,slinear,quadratic,odd,none,False,400,0.726247351045,0.758836987708,0.751352027278,0.773534013471
plus,plus,False,slinear,quadratic,odd,even,False,400,0.733733025907,0.763604195158,0.741201717451,0.774443675285
plus,plus,True,slinear,quadratic,odd,even,False,400,0.726146498975,0.762963583103,0.746869426926,0.773622070909
plus,plus,False,slinear,quadratic,odd,odd,False,400,0.733484815949,0.749158061707,0.750463328511,0.773718809901
plus,plus,True,slinear,quadratic,odd,odd,False,400,0.725900264663,0.748531016694,0.756200779758,0.772894580756
plus,plus,False,slinear,cubic,none,none,False,400,0.733863416562,0.759554797123,0.745635763632,0.774369323819
plus,plus,True,slinear,cubic,none,none,False,400,0.726274903302,0.758919300795,0.751330642625,0.773544468022
plus,plus,False,slinear,cubic,none,even,False,400,0.733917316304,0.763472107561,0.741507788544,0.774392674956
plus,plus,True,slinear,cubic,none,even,False,400,0.726328996937,0.762831650233,0.747177229477,0.773571123563
plus,plus,False,slinear,cubic,none,odd,False,400,0.733496217414,0.749117567104,0.750454000946,0.773930304697
plus,plus,True,slinear,cubic,none,odd,False,400,0.725911494873,0.748490558435,0.756191416978,0.773106019719
plus,plus,False,slinear,cubic,even,none,False,400,0.733863416562,0.759554797123,0.745635763632,0.774369323819
plus,plus,True,slinear,cubic,even,none,False,400,0.726274903302,0.758919300795,0.751330642625,0.773544468022
plus,plus,False,slinear,cubic,even,even,False,400,0.733917316304,0.763472107561,0.741507788544,0.774392674956
plus,plus,True,slinear,cubic,even,even,False,400,0.726328996937,0.762831650233,0.747177229477,0.773571123563
plus,plus,False,slinear,cubic,even,odd,False,400,0.733496217414,0.749117567104,0.750454000946,0.773930304697
plus,plus,True,slinear,cubic,even,odd,False,400,0.725911494873,0.748490558435,0.756191416978,0.773106019719
plus,plus,False,slinear,cubic,odd,none,False,400,0.733863416562,0.759554797123,0.745635763632,0.774369323819
plus,plus,True,slinear,cubic,odd,none,False,400,0.726274903302,0.758919300795,0.751330642625,0.773544468022
plus,plus,False,slinear,cubic,odd,even,False,400,0.733917316304,0.763472107561,0.741507788544,0.774392674956
plus,plus,True,slinear,cubic,odd,even,False,400,0.726328996937,0.762831650233,0.747177229477,0.773571123563
plus,plus,False,slinear,cubic,odd,odd,False,400,0.733496217414,0.749117567104,0.750454000946,0.773930304697
plus,plus,True,slinear,cubic,odd,odd,False,400,0.725911494873,0.748490558435,0.756191416978,0.773106019719
plus,plus,False,quadratic,linear,none,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,quadratic,linear,none,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,quadratic,linear,none,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,quadratic,linear,none,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,quadratic,linear,none,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,quadratic,linear,none,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,quadratic,linear,even,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,quadratic,linear,even,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,quadratic,linear,even,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,quadratic,linear,even,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,quadratic,linear,even,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,quadratic,linear,even,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,quadratic,linear,odd,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,quadratic,linear,odd,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,quadratic,linear,odd,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,quadratic,linear,odd,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,quadratic,linear,odd,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,quadratic,linear,odd,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,quadratic,slinear,none,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,quadratic,slinear,none,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,quadratic,slinear,none,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,quadratic,slinear,none,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,quadratic,slinear,none,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,quadratic,slinear,none,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,quadratic,slinear,even,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,quadratic,slinear,even,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,quadratic,slinear,even,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,quadratic,slinear,even,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,quadratic,slinear,even,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,quadratic,slinear,even,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,quadratic,slinear,odd,none,False,400,0.733542591592,0.758294733054,0.745592182553,0.774249076409
plus,plus,True,quadratic,slinear,odd,none,False,400,0.725957561936,0.757660491896,0.7512877644,0.773425018698
plus,plus,False,quadratic,slinear,odd,even,False,400,0.732884772794,0.76143866114,0.740796677172,0.774145487562
plus,plus,True,quadratic,slinear,odd,even,False,400,0.725306890313,0.760800887368,0.74646241818,0.773324280696
plus,plus,False,quadratic,slinear,odd,odd,False,400,0.732655608553,0.749219125292,0.749971662722,0.77376708854
plus,plus,True,quadratic,slinear,odd,odd,False,400,0.725079932323,0.748592387809,0.755704702535,0.772943798677
plus,plus,False,quadratic,quadratic,none,none,False,400,0.733835564092,0.75947221609,0.745657526491,0.77435875966
plus,plus,True,quadratic,quadratic,none,none,False,400,0.726247351045,0.758836987708,0.751352027278,0.773534013471
plus,plus,False,quadratic,quadratic,none,even,False,400,0.733733025907,0.763604195158,0.741201717451,0.774443675285
plus,plus,True,quadratic,quadratic,none,even,False,400,0.726146498975,0.762963583103,0.746869426926,0.773622070909
